Teks,label,Teks_bersih
Traveloka.com: Your e-ticket summary 25-07-2016/15:30/XPRESS XN-738/PDG-BDO/DZZZZ Total: 1 passenger(s),0,travelokacom your eticket summary xpress xnpdgbdodzzzz total passengers
Tunggu aja dulu di lobi bawah kalo saya belum datang ya...,0,tunggu aja dulu lobi bawah kalo datang
Udah aa aa semua sih. Makan mah sama cewek2. Lupa ih mukanya dy aku gak bisa nginget wajah hahaha,0,udah aa aa semua sih makan mah sama cewek lupa ih muka dy aku gak nginget wajah hahaha
"udah di benerin, kamu jangan sync dulu. backup filenya baru sync terus push dengan file kamu.",0,udah benerin kamu jangan sync dulu backup filenya baru sync terus push file kamu
"Udah di beres2in, tp lampu depannya ada yg mati kl gasalah",0,udah resin tp lampu depan yg mati kl gasalah
Udah lama ga bimbingan 😂,0,udah lama ga bimbing 
Udh teh kata bapa bsk kekantor cuman blm dbls lg jamber.. jd blm pasti jg,0,udh teh kata bapa bsk kantor cuman blm dbls lg jamber jd blm jg
"nama1, ntar bilang aja ke kaka kamu, pas instal ulang gagal ngeformat C nya, ada error tpi semua data di C nya udah keformat. Pas mau nyoba instal windows nya, muncul error yg sama, error code 0x80070057. Kemungkinan ada yg rusak di harddisk nya.",0,nama ntar bilang aja kaka kamu pas instal ulang gagal ngeformat nya error tpi semua data nya udah format pas mau nyoba instal windows nya muncul error yg sama error code mungkin yg rusak harddisk nya
Untuk ayam bakar atau rica rica brp Pak?,0,ayam bakar rica rica brp pak
"untuk dwm soal klasifikasi, algoritma yang menjadi dasar adalah random forest dengan akurasi model kira2 0.8. Setelah menggunakan data test (data yg saya berikan kemarin di UAS untuk diprediksi), akurasi yg didapat adalah 0.75. Jika mhs mendapat akurasi 0.75 dia akan mendapat nilai maksimal (20point). Akurasi tertinggi 0.77 diperoleh oleh nama1",0,dwm soal klasifikasi algoritma jadi dasar random forest akurasi model kira guna data test data yg ikan kemarin uas prediksi akurasi yg dapat mhs dapat akurasi dapat nilai maksimal point akurasi tinggi oleh nama
"Untuk yg kontrak game prog (dan juga dwm): kita jadwalkan untuk ikut Gemastik. Ini kompetisi terbesar antar prodi ilkom/IF, dan kita punya peluang besar untuk bidang ini.",0,yg kontrak game prog dwm jadwal ikut gemastik kompetisi besar antar prodi ilkomif punya peluang besar bidang
"Urang mah kayanya dah jumatan, tapi jam 2an. Mau ke pa lala dulu bentar.",0,urang mah kaya dah jumat jam an mau pa lala dulu bentar
Usul: Anak sospol dan yg berminat turun deh. Pelajari ttg ini,0,usul anak sospol yg minat turun deh ajar ttg
Waaah keren kang,0,waaah keren kang
Waalaikumsalam. Jumat ya pukul 9.,0,waalaikumsalam jumat pukul
Waalaikumsalamin apa yg dpt saya bantu min?,0,waalaikumsalamin apa yg dpt bantu min
Wah iya dy?haha sabar bgt anaknya teh jd we aku yg gtau diri ngomong seenaknya :(,0,wah iya dyhaha sabar bgt anak teh jd we aku yg gtau diri ngomong enak
wah mantap(ok) btw nge-cc perihal sponsor jg ya osnnya.. semoga yg terbaik utk kemakom,0,wah mantapok btw ngecc perihal sponsor jg osnnya moga yg baik utk kemakom
"wah repot kalo asumsinya gitu, kadang ada yg ganti kelompok. biasakan setiap dokumen itu ada nama, klau saya print lalu saya periksanya offline bingung kan mau dimasukkan ke mana kalau gak ada nama satupun.",0,wah repot kalo asumsi gitu kadang yg ganti kelompok biasa dokumen nama klau print lalu periksa offline bingung kan mau masuk mana kalau gak nama satu
Waktu itu malas sep hihi. Dilihat jd lebih rapih aja 😆👍,0,waktu malas sep hihi lihat jd lebih rapih aja 
Wid jgn plg sebelum ketemu aku. Aku brgkt jam 5 hehe,0,wid jgn plg ketemu aku aku brgkt jam hehe
Wihh nyimper kopernya dmn? Motor gigi kan?,0,wihh nyimper koper dmn motor gigi kan
wisudaan kan hari jumat,0,wisuda kan hari jumat
"Wkwk tumben kar biasanya masing2 punya sendiri kar, sampe yg sewarna ada 3",0,wkwk tumben kar biasa masing punya sendiri kar sampe yg warna
"Wooh ada yg mau nikah lagi, udah lulus langsung diiket",0,wooh yg mau nikah udah lulus langsung diiket
Ya ampuun pak jendral wk,0,ampuun pak jendral wk
"ya masuk aja, belum ada tugas/quiz kok. cuma perlu ngejar dikit. Materinya sekarang sudah sampai location aware app. pertemuan berikutnya masuk ke sensor.",0,masuk aja tugasquiz kok cuma perlu ngejar dikit materi sekarang location aware app temu ikut masuk sensor
"ya nggk jd masalh, toh model bisa diload dicontroler mana aja kan?",0,nggk jd masalh model diload dicontroler mana aja kan
Yah saya dikostan temen dil. Hihi,0,yah dikostan temen dil hihi
"yahh masih lama ya, urgent ini wkwk",0,yahh lama urgent wkwk
"Yang ada waktu luang besok pada futsal ya jam 4 di sampoerna, s Jangan ngaret",0,waktu luang besok futsal jam sampoerna jangan ngaret
Yang sinonim bukan?,0,sinonim bukan
"Yaudah gausah babakaran atuh, yg pake kompor aja. Lagian ribet kan nyalain arengnya",0,yaudah gausah babakaran atuh yg pake kompor aja lagi ribet kan nyalain arengnya
"Yaudah sekarang mah eta harddisk di laptop maneh keluarin terus dijadiin harddisk external aja.. cari temen yang punya case nya.. entar datanya copy-in, paling maneh ngerjain di luar dulu aja ga di laptop itu",0,yaudah sekarang mah eta harddisk laptop maneh keluarin terus dijadiin harddisk external aja cari temen punya case nya entar data copyin paling maneh ngerjain luar dulu aja ga laptop
"yaudah, minta data dummy untuk diagnosa_pasien dong",0,yaudah minta data dummy diagnosapasien dong
"Yg butuh kosan perbulan bisa langsung ditempatin. Lokasi di gang samping gokana setiabudi, khusus cewe jam bebas, bersih, fasilitas kasur sama lemari kunci pegang masing2. Harga 725/bulan. Bisa hub ####  id line: titaniadbl",0,yg butuh kosan bulan langsung ditempatin lokasi gang samping gokana setiabudi khusus cewe jam bebas bersih fasilitas kasur sama lemari kunci pegang masing harga bulan hub id line titaniadbl
"Yg dian ge waktu itu yudisium akhirnya sore2, ga dibarengin sama nondik sampe jam 6kurang keluar yudisium teh",0,yg dian ge waktu yudisium akhir sore ga dibarengin sama nondik sampe jam kurang keluar yudisium teh
Yg mau ngampus aku pengen titip bawain SKL aku di prodi😭,0,yg mau ngampus aku ken titip bawain skl aku prodi
Yg ragu sm bulet/datar atau yg pgn ikutan debat kusir :v,0,yg ragu sm buletdatar yg pgn ikut debat kusir
Yg sebelah warteg bahri apa sebrangnya? Yg 15,0,yg belah warteg bahri apa sebrangnya yg
"Yooo sama2, oke nanti aku umumin di grup kelas",0,yooo sama oke aku umumin grup kelas
😁 sebelumnya ga ad nulis kerudung. Kirain warna jins,0, belum ga ad nulis kerudung kirain warna jins
Mba mau kirim 300 ya,0,mba mau kirim
nama1  beaok bwrangkat pagi...mau cas atay tranfer?,0,nama beaok bwrangkat pagimau cas atay tranfer
No bri atas nama kamu mana,0,no bri atas nama kamu mana
